name,x,y
poly_2,67.121,14.319
poly_2,67.174,14.342
poly_2,67.201,14.467
poly_2,67.196,14.485
poly_2,67.181,14.459
poly_2,67.178,14.578
poly_2,67.198,14.621
poly_2,67.182,14.644
poly_2,67.181,14.714
poly_2,67.19,14.745
poly_2,67.208,14.511
poly_2,67.222,14.612
poly_2,67.211,14.709
poly_2,67.24,14.8
poly_2,67.228,14.844
poly_2,67.249,14.972
poly_2,67.241,15.008
poly_2,67.225,14.941
poly_2,67.209,14.971
poly_2,67.171,14.886
poly_2,67.153,14.948
poly_2,67.119,14.97
poly_2,67.121,15.001
poly_2,67.139,14.995
poly_2,67.169,14.918
poly_2,67.213,15.011
poly_2,67.232,15.001
poly_2,67.237,15.079
poly_2,67.21,15.139
poly_2,67.221,15.218
poly_2,67.192,15.3
poly_2,67.189,15.39
poly_2,67.168,15.418
poly_2,67.104,15.389
poly_2,67.098,15.471
poly_2,67.115,15.434
poly_2,67.184,15.482
poly_2,67.223,15.405
poly_2,67.222,15.35
poly_2,67.26,15.43
poly_2,67.228,15.296
poly_2,67.238,15.247
poly_2,67.247,15.338
poly_2,67.267,15.335
poly_2,67.271,15.254
poly_2,67.254,15.171
poly_2,67.274,15.114
poly_2,67.272,15.038
poly_2,67.284,15.077
poly_2,67.279,15.092
poly_2,67.292,15.133
poly_2,67.29,15.163
poly_2,67.307,15.197
poly_2,67.313,15.255
poly_2,67.348,15.262
poly_2,67.345,15.232
poly_2,67.334,15.234
poly_2,67.329,15.206
poly_2,67.296,15.169
poly_2,67.294,15.142
poly_2,67.33,15.173
poly_2,67.321,15.033
poly_2,67.3,14.986
poly_2,67.291,15.022
poly_2,67.289,14.791
poly_2,67.284,14.868
poly_2,67.24,14.713
poly_2,67.252,14.689
poly_2,67.263,14.723
poly_2,67.315,14.736
poly_2,67.278,14.594
poly_2,67.257,14.31
poly_2,67.288,14.395
poly_2,67.286,14.365
poly_2,67.308,14.391
poly_2,67.322,14.476
poly_2,67.385,14.633
poly_2,67.402,14.642
poly_2,67.403,14.573
poly_2,67.413,14.632
poly_2,67.441,14.649
poly_2,67.434,14.756
poly_2,67.448,14.805
poly_2,67.436,14.861
poly_2,67.387,14.82
poly_2,67.385,14.86
poly_2,67.432,14.906
poly_2,67.452,15.055
poly_2,67.461,14.819
poly_2,67.452,14.718
poly_2,67.477,14.651
poly_2,67.568,14.902
poly_2,67.594,15.057
poly_2,67.565,15.152
poly_2,67.549,15.15
poly_2,67.543,15.091
poly_2,67.578,15
poly_2,67.558,14.998
poly_2,67.529,15.081
poly_2,67.497,15.011
poly_2,67.489,14.928
poly_2,67.486,14.995
poly_2,67.511,15.054
poly_2,67.531,15.2
poly_2,67.508,15.242
poly_2,67.495,15.144
poly_2,67.475,15.177
poly_2,67.459,15.13
poly_2,67.431,15.14
poly_2,67.51,15.284
poly_2,67.497,15.431
poly_2,67.479,15.479
poly_2,67.444,15.474
poly_2,67.407,15.542
poly_2,67.371,15.544
poly_2,67.376,15.582
poly_2,67.351,15.581
poly_2,67.37,15.635
poly_2,67.399,15.592
poly_2,67.407,15.635
poly_2,67.395,15.709
poly_2,67.379,15.726
poly_2,67.362,15.725
poly_2,67.359,15.763
poly_2,67.385,15.752
poly_2,67.396,15.718
poly_2,67.407,15.644
poly_2,67.441,15.727
poly_2,67.41,15.582
poly_2,67.459,15.516
poly_2,67.48,15.594
poly_2,67.48,15.527
poly_2,67.553,15.674
poly_2,67.576,15.881
poly_2,67.587,15.858
poly_2,67.595,15.918
poly_2,67.561,15.66
poly_2,67.51,15.519
poly_2,67.536,15.458
poly_2,67.535,15.293
poly_2,67.558,15.214
poly_2,67.616,15.24
poly_2,67.621,15.306
poly_2,67.6,15.433
poly_2,67.578,15.44
poly_2,67.611,15.438
poly_2,67.607,15.407
poly_2,67.64,15.286
poly_2,67.627,15.243
poly_2,67.632,15.161
poly_2,67.686,15.232
poly_2,67.692,15.338
poly_2,67.702,15.247
poly_2,67.738,15.311
poly_2,67.682,15.523
poly_2,67.702,15.503
poly_2,67.71,15.539
poly_2,67.687,15.653
poly_2,67.72,15.561
poly_2,67.716,15.476
poly_2,67.746,15.408
poly_2,67.768,15.506
poly_2,67.765,15.602
poly_2,67.733,15.701
poly_2,67.731,15.758
poly_2,67.685,15.826
poly_2,67.71,15.855
poly_2,67.713,15.789
poly_2,67.74,15.783
poly_2,67.788,15.612
poly_2,67.78,15.58
poly_2,67.811,15.432
poly_2,67.824,15.413
poly_2,67.853,15.455
poly_2,67.874,15.426
poly_2,67.852,15.434
poly_2,67.842,15.4
poly_2,67.879,15.365
poly_2,67.834,15.399
poly_2,67.804,15.38
poly_2,67.755,15.199
poly_2,67.717,15.168
poly_2,67.659,14.919
poly_2,67.658,14.765
poly_2,67.679,14.74
poly_2,67.712,14.895
poly_2,67.722,14.874
poly_2,67.717,14.798
poly_2,67.729,14.806
poly_2,67.726,14.765
poly_2,67.737,14.784
poly_2,67.735,14.891
poly_2,67.751,14.969
poly_2,67.744,15.04
poly_2,67.763,15.145
poly_2,67.759,15.019
poly_2,67.771,15.037
poly_2,67.77,14.992
poly_2,67.795,15.051
poly_2,67.771,14.823
poly_2,67.787,14.875
poly_2,67.789,14.836
poly_2,67.804,14.851
poly_2,67.8,14.757
poly_2,67.849,14.81
poly_2,67.831,14.884
poly_2,67.853,14.943
poly_2,67.867,15.057
poly_2,67.852,15.097
poly_2,67.869,15.137
poly_2,67.875,15.09
poly_2,67.857,14.848
poly_2,67.873,14.905
poly_2,67.878,14.849
poly_2,67.907,15.01
poly_2,67.908,15.102
poly_2,67.899,15.087
poly_2,67.893,15.135
poly_2,67.904,15.232
poly_2,67.891,15.202
poly_2,67.888,15.256
poly_2,67.848,15.175
poly_2,67.917,15.328
poly_2,67.919,15.358
poly_2,67.902,15.334
poly_2,67.942,15.546
poly_2,67.909,15.529
poly_2,67.949,15.588
poly_2,67.97,15.745
poly_2,67.959,15.81
poly_2,67.906,15.869
poly_2,67.94,15.87
poly_2,67.965,15.929
poly_2,67.977,15.88
poly_2,67.969,15.941
poly_2,67.981,15.934
poly_2,67.979,15.975
poly_2,67.993,15.948
poly_2,67.996,16.001
poly_2,67.997,15.949
poly_2,68.012,15.98
poly_2,68.03,15.939
poly_2,68.037,15.857
poly_2,68.056,15.831
poly_2,68.044,15.755
poly_2,68.039,15.83
poly_2,68.03,15.805
poly_2,68.047,15.71
poly_2,68.045,15.577
poly_2,68.069,15.57
poly_2,68.073,15.598
poly_2,68.101,15.52
poly_2,68.059,15.516
poly_2,68.038,15.398
poly_2,68.026,15.441
poly_2,67.995,15.407
poly_2,68.006,15.369
poly_2,68.022,15.383
poly_2,68.019,15.304
poly_2,68.061,15.278
poly_2,68.065,15.347
poly_2,68.081,15.313
poly_2,68.108,15.359
poly_2,68.09,15.41
poly_2,68.111,15.376
poly_2,68.125,15.424
poly_2,68.144,15.404
poly_2,68.162,15.504
poly_2,68.151,15.488
poly_2,68.139,15.525
poly_2,68.127,15.481
poly_2,68.108,15.524
poly_2,68.134,15.53
poly_2,68.121,15.563
poly_2,68.149,15.582
poly_2,68.141,15.629
poly_2,68.178,15.634
poly_2,68.182,15.592
poly_2,68.189,15.626
poly_2,68.187,15.668
poly_2,68.177,15.646
poly_2,68.161,15.691
poly_2,68.173,15.689
poly_2,68.171,15.719
poly_2,68.15,15.725
poly_2,68.147,15.685
poly_2,68.119,15.728
poly_2,68.105,15.705
poly_2,68.112,15.599
poly_2,68.085,15.655
poly_2,68.074,15.608
poly_2,68.059,15.629
poly_2,68.06,15.658
poly_2,68.089,15.666
poly_2,68.088,15.744
poly_2,68.109,15.751
poly_2,68.097,15.805
poly_2,68.118,15.807
poly_2,68.112,15.845
poly_2,68.134,15.897
poly_2,68.151,15.879
poly_2,68.152,15.943
poly_2,68.161,15.872
poly_2,68.201,15.853
poly_2,68.204,15.959
poly_2,68.26,15.929
poly_2,68.266,16.002
poly_2,68.255,16.065
poly_2,68.225,16.054
poly_2,68.206,16.122
poly_2,68.189,16.02
poly_2,68.179,16.093
poly_2,68.2,16.113
poly_2,68.187,16.141
poly_2,68.086,16.115
poly_2,68.047,16.062
poly_2,68.025,16.162
poly_2,67.973,16.221
poly_2,67.899,16.203
poly_2,67.894,16.269
poly_2,67.82,16.46
poly_2,67.816,16.517
poly_2,67.838,16.437
poly_2,67.86,16.465
poly_2,67.903,16.238
poly_2,67.986,16.283
poly_2,68.022,16.19
poly_2,68.025,16.233
poly_2,68.039,16.236
poly_2,68.027,16.285
poly_2,67.994,16.305
poly_2,67.915,16.459
poly_2,67.935,16.442
poly_2,67.953,16.474
poly_2,67.953,16.393
poly_2,68.027,16.316
poly_2,68.017,16.379
poly_2,68.025,16.405
poly_2,67.969,16.46
poly_2,67.966,16.525
poly_2,67.977,16.534
poly_2,67.977,16.473
poly_2,68.003,16.458
poly_2,68.027,16.512
poly_2,68.043,16.354
poly_2,68.122,16.454
poly_2,68.081,16.555
poly_2,68.081,16.64
poly_2,68.063,16.654
poly_2,68.074,16.69
poly_2,68.085,16.646
poly_2,68.087,16.739
poly_2,68.096,16.566
poly_2,68.134,16.488
poly_2,68.125,16.43
poly_2,68.091,16.368
poly_2,68.098,16.328
poly_2,68.145,16.252
poly_2,68.141,16.338
poly_2,68.172,16.369
poly_2,68.14,16.419
poly_2,68.179,16.385
poly_2,68.166,16.48
poly_2,68.189,16.476
poly_2,68.207,16.386
poly_2,68.176,16.555
poly_2,68.185,16.607
poly_2,68.204,16.478
poly_2,68.243,16.477
poly_2,68.224,16.446
poly_2,68.211,16.196
poly_2,68.233,16.184
poly_2,68.247,16.365
poly_2,68.272,16.342
poly_2,68.259,16.277
poly_2,68.272,16.263
poly_2,68.285,16.144
poly_2,68.322,16.169
poly_2,68.333,16.242
poly_2,68.31,16.267
poly_2,68.322,16.295
poly_2,68.299,16.346
poly_2,68.298,16.381
poly_2,68.315,16.358
poly_2,68.298,16.452
poly_2,68.288,16.457
poly_2,68.291,16.404
poly_2,68.282,16.509
poly_2,68.239,16.605
poly_2,68.202,16.604
poly_2,68.159,16.729
poly_2,68.155,16.819
poly_2,68.215,16.637
poly_2,68.231,16.647
poly_2,68.25,16.601
poly_2,68.264,16.637
poly_2,68.28,16.619
poly_2,68.321,16.35
poly_2,68.328,16.393
poly_2,68.336,16.348
poly_2,68.328,16.298
poly_2,68.339,16.277
poly_2,68.352,16.332
poly_2,68.366,16.308
poly_2,68.348,16.281
poly_2,68.374,16.275
poly_2,68.379,16.403
poly_2,68.408,16.481
poly_2,68.41,16.574
poly_2,68.423,16.598
poly_2,68.405,16.669
poly_2,68.423,16.739
poly_2,68.414,16.786
poly_2,68.402,16.773
poly_2,68.387,16.897
poly_2,68.368,16.903
poly_2,68.339,16.84
poly_2,68.356,17.028
poly_2,68.384,17.044
poly_2,68.391,17.189
poly_2,68.371,17.236
poly_2,68.313,17.24
poly_2,68.28,17.337
poly_2,68.192,17.322
poly_2,68.209,17.365
poly_2,68.224,17.335
poly_2,68.259,17.358
poly_2,68.249,17.389
poly_2,68.26,17.407
poly_2,68.297,17.354
poly_2,68.32,17.263
poly_2,68.395,17.248
poly_2,68.403,17.304
poly_2,68.42,17.297
poly_2,68.422,17.384
poly_2,68.403,17.425
poly_2,68.373,17.576
poly_2,68.38,17.596
poly_2,68.411,17.417
poly_2,68.428,17.426
poly_2,68.433,17.38
poly_2,68.445,17.395
poly_2,68.455,17.541
poly_2,68.441,17.71
poly_2,68.409,17.802
poly_2,68.414,17.901
poly_2,68.421,17.794
poly_2,68.475,17.633
poly_2,68.48,17.545
poly_2,68.467,17.471
poly_2,68.52,17.566
poly_2,68.551,17.544
poly_2,68.464,17.251
poly_2,68.45,17.049
poly_2,68.455,17.013
poly_2,68.466,17.026
poly_2,68.486,17.104
poly_2,68.526,16.996
poly_2,68.515,16.938
poly_2,68.469,16.873
poly_2,68.445,16.51
poly_2,68.482,16.531
poly_2,68.507,16.451
poly_2,68.523,16.473
poly_2,68.542,16.462
poly_2,68.562,16.534
poly_2,68.535,16.624
poly_2,68.568,16.651
poly_2,68.562,16.625
poly_2,68.583,16.557
poly_2,68.632,16.591
poly_2,68.649,16.715
poly_2,68.669,16.722
poly_2,68.686,16.799
poly_2,68.683,16.899
poly_2,68.714,16.965
poly_2,68.716,17.043
poly_2,68.679,17.06
poly_2,68.675,17.115
poly_2,68.653,17.116
poly_2,68.644,17.168
poly_2,68.659,17.21
poly_2,68.671,17.116
poly_2,68.711,17.114
poly_2,68.736,17.265
poly_2,68.728,17.405
poly_2,68.684,17.443
poly_2,68.686,17.584
poly_2,68.669,17.687
poly_2,68.692,17.611
poly_2,68.7,17.48
poly_2,68.744,17.425
poly_2,68.736,17.322
poly_2,68.762,17.252
poly_2,68.82,17.465
poly_2,68.783,17.627
poly_2,68.776,17.739
poly_2,68.749,17.805
poly_2,68.79,17.763
poly_2,68.796,17.651
poly_2,68.831,17.475
poly_2,68.887,17.611
poly_2,68.901,17.702
poly_2,68.89,17.728
poly_2,68.88,17.687
poly_2,68.872,17.717
poly_2,68.866,17.858
poly_2,68.905,17.777
poly_2,68.909,17.713
poly_2,68.934,17.716
poly_2,68.893,17.46
poly_2,68.952,17.47
poly_2,68.964,17.567
poly_2,68.984,17.545
poly_2,68.98,17.49
poly_2,68.993,17.475
poly_2,69.086,17.696
poly_2,69.098,17.648
poly_2,69.089,17.601
poly_2,69.109,17.646
poly_2,69.116,17.789
poly_2,69.153,17.986
poly_2,69.147,18.06
poly_2,69.132,18.053
poly_2,69.145,18.147
poly_2,69.121,18.204
poly_2,69.158,18.156
poly_2,69.169,18.116
poly_2,69.158,18.083
poly_2,69.182,18.051
poly_2,69.231,18.086
poly_2,69.229,17.969
poly_2,69.256,18.001
poly_2,69.308,17.984
poly_2,69.344,18.104
poly_2,69.381,18.097
poly_2,69.39,18.178
poly_2,69.467,18.152
poly_2,69.46,18.197
poly_2,69.484,18.271
poly_2,69.456,18.371
poly_2,69.383,18.349
poly_2,69.351,18.271
poly_2,69.272,18.198
poly_2,69.302,18.27
poly_2,69.353,18.289
poly_2,69.396,18.395
poly_2,69.367,18.5
poly_2,69.216,18.476
poly_2,69.276,18.539
poly_2,69.333,18.529
poly_2,69.358,18.562
poly_2,69.318,18.57
poly_2,69.272,18.698
poly_2,69.253,18.689
poly_2,69.281,18.716
poly_2,69.313,18.64
poly_2,69.323,18.677
poly_2,69.327,18.872
poly_2,69.317,18.897
poly_2,69.305,18.856
poly_2,69.286,19.008
poly_2,69.328,18.934
poly_2,69.332,18.821
poly_2,69.368,18.641
poly_2,69.427,18.549
poly_2,69.442,18.451
poly_2,69.477,18.482
poly_2,69.511,18.445
poly_2,69.543,18.775
poly_2,69.563,18.828
poly_2,69.524,18.871
poly_2,69.495,18.835
poly_2,69.482,18.854
poly_2,69.491,18.892
poly_2,69.45,18.909
poly_2,69.422,18.997
poly_2,69.39,18.988
poly_2,69.346,19.109
poly_2,69.345,19.294
poly_2,69.329,19.331
poly_2,69.297,19.338
poly_2,69.235,19.231
poly_2,69.221,19.278
poly_2,69.238,19.359
poly_2,69.214,19.547
poly_2,69.254,19.418
poly_2,69.376,19.372
poly_2,69.375,19.118
poly_2,69.433,19.056
poly_2,69.459,18.967
poly_2,69.51,18.997
poly_2,69.547,19.077
poly_2,69.554,19.165
poly_2,69.519,19.249
poly_2,69.572,19.179
poly_2,69.553,19.05
poly_2,69.529,19.008
poly_2,69.56,18.943
poly_2,69.627,18.944
poly_2,69.686,19.069
poly_2,69.748,19.13
poly_2,69.742,19.169
poly_2,69.779,19.274
poly_2,69.776,19.386
poly_2,69.816,19.659
poly_2,69.805,19.733
poly_2,69.756,19.668
poly_2,69.736,19.701
poly_2,69.67,19.656
poly_2,69.659,19.59
poly_2,69.655,19.636
poly_2,69.667,19.645
poly_2,69.642,19.739
poly_2,69.54,19.639
poly_2,69.501,19.636
poly_2,69.484,19.673
poly_2,69.403,19.508
poly_2,69.39,19.438
poly_2,69.395,19.508
poly_2,69.434,19.607
poly_2,69.41,19.645
poly_2,69.448,19.651
poly_2,69.487,19.733
poly_2,69.507,19.701
poly_2,69.587,19.758
poly_2,69.608,19.73
poly_2,69.613,19.788
poly_2,69.582,19.985
poly_2,69.582,20.145
poly_2,69.59,19.997
poly_2,69.619,19.84
poly_2,69.69,19.772
poly_2,69.731,19.846
poly_2,69.772,19.85
poly_2,69.782,19.901
poly_2,69.847,19.994
poly_2,69.772,19.955
poly_2,69.769,19.986
poly_2,69.94,20.137
poly_2,69.945,20.157
poly_2,69.896,20.151
poly_2,69.857,20.204
poly_2,69.89,20.17
poly_2,69.94,20.199
poly_2,69.976,20.262
poly_2,69.96,20.329
poly_2,69.878,20.393
poly_2,69.682,20.249
poly_2,69.639,20.35
poly_2,69.616,20.349
poly_2,69.585,20.309
poly_2,69.575,20.221
poly_2,69.548,20.226
poly_2,69.549,20.28
poly_2,69.527,20.222
poly_2,69.496,20.208
poly_2,69.495,20.255
poly_2,69.474,20.243
poly_2,69.453,20.199
poly_2,69.482,20.18
poly_2,69.403,20.148
poly_2,69.344,19.969
poly_2,69.274,19.901
poly_2,69.263,19.921
poly_2,69.351,20.065
poly_2,69.387,20.186
poly_2,69.38,20.236
poly_2,69.392,20.264
poly_2,69.417,20.255
poly_2,69.458,20.321
poly_2,69.592,20.418
poly_2,69.573,20.514
poly_2,69.545,20.537
poly_2,69.547,20.582
poly_2,69.517,20.638
poly_2,69.496,20.818
poly_2,69.523,20.768
poly_2,69.531,20.662
poly_2,69.614,20.482
poly_2,69.643,20.458
poly_2,69.709,20.527
poly_2,69.762,20.459
poly_2,69.793,20.709
poly_2,69.827,20.782
poly_2,69.883,20.767
poly_2,69.961,21.056
poly_2,69.942,21.071
poly_2,69.918,20.964
poly_2,69.854,20.843
poly_2,69.852,20.942
poly_2,69.822,20.902
poly_2,69.778,20.973
poly_2,69.793,21.05
poly_2,69.817,20.988
poly_2,69.839,21.058
poly_2,69.874,21.033
poly_2,69.88,21.191
poly_2,69.803,21.136
poly_2,69.85,21.224
poly_2,69.904,21.196
poly_2,69.899,21.308
poly_2,69.909,21.325
poly_2,69.935,21.184
poly_2,70.009,21.239
poly_2,70.021,21.332
poly_2,70.014,21.438
poly_2,69.951,21.567
poly_2,69.914,21.577
poly_2,69.843,21.881
poly_2,69.777,21.933
poly_2,69.771,22.032
poly_2,69.764,22.007
poly_2,69.739,22.057
poly_2,69.736,21.962
poly_2,69.722,22.059
poly_2,69.742,22.133
poly_2,69.767,22.03
poly_2,69.777,22.091
poly_2,69.821,21.977
poly_2,69.814,21.947
poly_2,69.837,21.888
poly_2,69.85,21.895
poly_2,69.838,21.95
poly_2,69.848,22.027
poly_2,69.876,21.906
poly_2,69.936,21.863
poly_2,69.952,21.923
poly_2,69.983,21.877
poly_2,69.993,21.968
poly_2,69.98,22.012
poly_2,69.946,21.978
poly_2,69.935,22.041
poly_2,70.013,22.007
poly_2,70.029,22.091
poly_2,70.01,21.864
poly_2,70.035,21.777
poly_2,70.062,21.863
poly_2,70.071,21.99
poly_2,70.128,22.07
poly_2,70.077,21.945
poly_2,70.073,21.841
poly_2,70.089,21.811
poly_2,70.066,21.816
poly_2,70.052,21.727
poly_2,70.084,21.59
poly_2,70.111,21.582
poly_2,70.091,21.556
poly_2,70.099,21.455
poly_2,70.146,21.403
poly_2,70.175,21.476
poly_2,70.155,21.327
poly_2,70.174,21.253
poly_2,70.208,21.215
poly_2,70.199,21.189
poly_2,70.23,21.18
poly_2,70.224,21.203
poly_2,70.256,21.288
poly_2,70.251,21.32
poly_2,70.274,21.414
poly_2,70.223,21.424
poly_2,70.194,21.491
poly_2,70.298,21.471
poly_2,70.318,21.513
poly_2,70.324,21.567
poly_2,70.287,21.565
poly_2,70.235,21.722
poly_2,70.216,21.715
poly_2,70.218,21.762
poly_2,70.14,21.859
poly_2,70.205,21.812
poly_2,70.216,21.871
poly_2,70.241,21.762
poly_2,70.33,21.954
poly_2,70.317,22.013
poly_2,70.277,21.952
poly_2,70.314,22.059
poly_2,70.303,22.095
poly_2,70.231,22.078
poly_2,70.288,22.149
poly_2,70.279,22.296
poly_2,70.23,22.271
poly_2,70.218,22.225
poly_2,70.223,22.272
poly_2,70.127,22.222
poly_2,70.135,22.27
poly_2,70.125,22.336
poly_2,70.14,22.34
poly_2,70.14,22.403
poly_2,70.113,22.539
poly_2,70.152,22.432
poly_2,70.162,22.291
poly_2,70.261,22.357
poly_2,70.244,22.511
poly_2,70.224,22.519
poly_2,70.233,22.555
poly_2,70.223,22.614
poly_2,70.203,22.583
poly_2,70.22,22.683
poly_2,70.197,22.961
poly_2,70.159,22.94
poly_2,70.163,22.905
poly_2,70.131,22.871
poly_2,70.117,22.8
poly_2,70.112,22.841
poly_2,70.077,22.593
poly_2,70.081,22.444
poly_2,70.039,22.271
poly_2,70.023,22.291
poly_2,70.056,22.396
poly_2,70.098,22.84
poly_2,70.143,23.005
poly_2,70.058,22.999
poly_2,70.042,22.953
poly_2,70.016,23.025
poly_2,70.033,23.074
poly_2,69.978,23.099
poly_2,69.975,23.143
poly_2,69.96,23.142
poly_2,69.948,23.054
poly_2,69.919,22.998
poly_2,69.947,23.097
poly_2,69.931,23.12
poly_2,69.966,23.241
poly_2,69.99,23.264
poly_2,69.993,23.3
poly_2,69.976,23.321
poly_2,69.983,23.388
poly_2,69.97,23.405
poly_2,69.981,23.474
poly_2,70.016,23.529
poly_2,70.025,23.504
poly_2,70.024,23.335
poly_2,70.085,23.132
poly_2,70.103,23.231
poly_2,70.099,23.346
poly_2,70.117,23.382
poly_2,70.174,23.266
poly_2,70.181,23.371
poly_2,70.189,23.242
poly_2,70.216,23.179
poly_2,70.239,23.503
poly_2,70.248,23.246
poly_2,70.268,23.359
poly_2,70.262,23.409
poly_2,70.281,23.378
poly_2,70.292,23.596
poly_2,70.302,23.476
poly_2,70.326,23.503
poly_2,70.312,23.432
poly_2,70.332,23.446
poly_2,70.41,23.634
poly_2,70.442,23.794
poly_2,70.465,23.773
poly_2,70.495,23.855
poly_2,70.512,24.046
poly_2,70.494,24.1
poly_2,70.478,24.271
poly_2,70.448,24.312
poly_2,70.481,24.306
poly_2,70.51,24.248
poly_2,70.54,24.091
poly_2,70.602,24.198
poly_2,70.599,24.234
poly_2,70.659,24.241
poly_2,70.66,24.282
poly_2,70.686,24.297
poly_2,70.697,24.362
poly_2,70.683,24.35
poly_2,70.683,24.461
poly_2,70.613,24.617
poly_2,70.628,24.693
poly_2,70.687,24.592
poly_2,70.694,24.673
poly_2,70.714,24.584
poly_2,70.708,24.543
poly_2,70.717,24.569
poly_2,70.729,24.508
poly_2,70.749,24.536
poly_2,70.751,24.35
poly_2,70.762,24.372
poly_2,70.779,24.242
poly_2,70.813,24.274
poly_2,70.84,24.242
poly_2,70.86,24.305
poly_2,70.85,24.346
poly_2,70.864,24.312
poly_2,70.878,24.351
poly_2,70.864,24.399
poly_2,70.847,24.389
poly_2,70.843,24.444
poly_2,70.823,24.434
poly_2,70.784,24.592
poly_2,70.794,24.624
poly_2,70.817,24.622
poly_2,70.825,24.567
poly_2,70.831,24.594
poly_2,70.868,24.559
poly_2,70.871,24.709
poly_2,70.901,24.549
poly_2,70.919,24.618
poly_2,70.925,24.546
poly_2,70.952,24.541
poly_2,70.961,24.651
poly_2,70.969,24.535
poly_2,70.992,24.622
poly_2,70.991,24.695
poly_2,70.963,24.673
poly_2,70.99,24.775
poly_2,70.965,24.759
poly_2,70.924,24.86
poly_2,70.915,24.811
poly_2,70.931,24.9
poly_2,70.92,24.952
poly_2,70.934,24.91
poly_2,70.974,24.955
poly_2,70.973,25.012
poly_2,70.93,25.03
poly_2,70.875,24.885
poly_2,70.867,25.029
poly_2,70.888,25.02
poly_2,70.93,25.115
poly_2,70.872,25.229
poly_2,70.797,25.232
poly_2,70.826,25.286
poly_2,70.81,25.339
poly_2,70.854,25.363
poly_2,70.865,25.318
poly_2,70.86,25.364
poly_2,70.887,25.395
poly_2,70.941,25.309
poly_2,70.98,25.328
poly_2,70.962,25.433
poly_2,70.914,25.547
poly_2,70.858,25.399
poly_2,70.86,25.446
poly_2,70.847,25.44
poly_2,70.908,25.615
poly_2,70.907,25.709
poly_2,70.862,25.73
poly_2,70.889,25.75
poly_2,70.902,25.826
poly_2,70.898,25.895
poly_2,70.868,25.83
poly_2,70.876,25.911
poly_2,70.827,25.776
poly_2,70.785,25.741
poly_2,70.774,25.619
poly_2,70.75,25.596
poly_2,70.742,25.619
poly_2,70.754,25.664
poly_2,70.743,25.668
poly_2,70.76,25.695
poly_2,70.731,25.685
poly_2,70.74,25.639
poly_2,70.675,25.467
poly_2,70.671,25.395
poly_2,70.603,25.313
poly_2,70.502,25.045
poly_2,70.528,25.222
poly_2,70.498,25.209
poly_2,70.488,25.058
poly_2,70.471,25.081
poly_2,70.481,25.213
poly_2,70.466,25.278
poly_2,70.462,25.228
poly_2,70.422,25.165
poly_2,70.411,25.245
poly_2,70.392,25.241
poly_2,70.39,25.172
poly_2,70.407,25.183
poly_2,70.403,25.147
poly_2,70.353,25.039
poly_2,70.363,25.124
poly_2,70.318,25.05
poly_2,70.33,25.175
poly_2,70.294,25.174
poly_2,70.292,25.115
poly_2,70.26,25.075
poly_2,70.231,24.936
poly_2,70.201,24.918
poly_2,70.173,24.96
poly_2,70.15,24.916
poly_2,70.087,24.914
poly_2,70.079,24.969
poly_2,70.088,24.969
poly_2,70.054,25.001
poly_2,70.083,25.038
poly_2,70.107,24.977
poly_2,70.154,25.03
poly_2,70.141,25.053
poly_2,70.163,25.084
poly_2,70.119,25.062
poly_2,70.14,25.116
poly_2,70.132,25.153
poly_2,70.113,25.058
poly_2,70.074,25.096
poly_2,70.066,25.154
poly_2,70.089,25.221
poly_2,70.199,25.304
poly_2,70.186,25.321
poly_2,70.222,25.402
poly_2,70.25,25.402
poly_2,70.283,25.504
poly_2,70.31,25.511
poly_2,70.327,25.383
poly_2,70.343,25.436
poly_2,70.366,25.439
poly_2,70.401,25.502
poly_2,70.388,25.529
poly_2,70.396,25.555
poly_2,70.406,25.534
poly_2,70.495,25.672
poly_2,70.607,25.981
poly_2,70.713,26.03
poly_2,70.731,26.076
poly_2,70.719,26.107
poly_2,70.767,26.131
poly_2,70.789,26.225
poly_2,70.944,26.535
poly_2,70.97,26.671
poly_2,70.966,26.705
poly_2,70.906,26.731
poly_2,70.855,26.653
poly_2,70.83,26.658
poly_2,70.842,26.728
poly_2,70.824,26.734
poly_2,70.778,26.672
poly_2,70.746,26.681
poly_2,70.654,26.33
poly_2,70.671,26.515
poly_2,70.659,26.593
poly_2,70.674,26.561
poly_2,70.688,26.627
poly_2,70.666,26.587
poly_2,70.646,26.64
poly_2,70.553,26.614
poly_2,70.513,26.546
poly_2,70.481,26.586
poly_2,70.437,26.513
poly_2,70.395,26.534
poly_2,70.361,26.48
poly_2,70.348,26.51
poly_2,70.388,26.57
poly_2,70.382,26.631
poly_2,70.401,26.63
poly_2,70.402,26.582
poly_2,70.432,26.625
poly_2,70.412,26.691
poly_2,70.42,26.734
poly_2,70.468,26.775
poly_2,70.489,26.745
poly_2,70.481,26.802
poly_2,70.496,26.819
poly_2,70.477,26.88
poly_2,70.487,26.936
poly_2,70.465,26.914
poly_2,70.455,26.959
poly_2,70.484,27.033
poly_2,70.467,27.097
poly_2,70.547,26.95
poly_2,70.556,27.014
poly_2,70.57,27.007
poly_2,70.577,26.943
poly_2,70.623,27.048
poly_2,70.611,27.057
poly_2,70.588,27.281
poly_2,70.645,27.077
poly_2,70.673,27.12
poly_2,70.665,27.165
poly_2,70.688,27.094
poly_2,70.666,27.206
poly_2,70.705,27.066
poly_2,70.756,27.111
poly_2,70.751,27.261
poly_2,70.734,27.324
